Transaction,Item,date_time,period_day,weekday_weekend,profit
8422,Juice,3/19/2017 11:47,morning,weekend,2.0
8422,Coffee,3/19/2017 11:47,morning,weekend,2.0
8423,Coffee,3/19/2017 11:52,morning,weekend,2.0
8424,Bread,3/19/2017 11:59,morning,weekend,2.0
8424,Bread,3/19/2017 11:59,morning,weekend,2.0
8425,Bread,3/19/2017 12:02,afternoon,weekend,2.0
8427,Coffee,3/19/2017 12:06,afternoon,weekend,2.0
8427,Scone,3/19/2017 12:06,afternoon,weekend,2.0
8428,Bread,3/19/2017 12:27,afternoon,weekend,2.0
8429,Coffee,3/19/2017 12:36,afternoon,weekend,2.0
8429,Coffee,3/19/2017 12:36,afternoon,weekend,2.0
8429,Spanish Brunch,3/19/2017 12:36,afternoon,weekend,4.0
8429,Coffee,3/19/2017 12:36,afternoon,weekend,2.0
8430,Spanish Brunch,3/19/2017 12:36,afternoon,weekend,4.0
8430,Hot chocolate,3/19/2017 12:36,afternoon,weekend,2.5
8431,Coffee,3/19/2017 12:38,afternoon,weekend,2.0
8431,Coffee,3/19/2017 12:38,afternoon,weekend,2.0
8431,Cake,3/19/2017 12:38,afternoon,weekend,3.0
8431,Scone,3/19/2017 12:38,afternoon,weekend,2.0
8432,Coffee,3/19/2017 12:39,afternoon,weekend,2.0
8433,Tea,3/19/2017 12:40,afternoon,weekend,2.0
8433,Cookies,3/19/2017 12:40,afternoon,weekend,1.5
8434,Coffee,3/19/2017 12:41,afternoon,weekend,2.0
8434,Bread,3/19/2017 12:41,afternoon,weekend,2.0
8435,Sandwich,3/19/2017 12:59,afternoon,weekend,3.5
8435,Muffin,3/19/2017 12:59,afternoon,weekend,2.0
8435,Bread,3/19/2017 12:59,afternoon,weekend,2.0
8435,Cookies,3/19/2017 12:59,afternoon,weekend,1.5
8437,Spanish Brunch,3/19/2017 13:30,afternoon,weekend,4.0
8437,Salad,3/19/2017 13:30,afternoon,weekend,3.0
8437,Tea,3/19/2017 13:30,afternoon,weekend,2.0
8437,Coffee,3/19/2017 13:30,afternoon,weekend,2.0
8437,Pastry,3/19/2017 13:30,afternoon,weekend,2.5
8437,Cake,3/19/2017 13:30,afternoon,weekend,3.0
8438,Smoothies,3/19/2017 13:40,afternoon,weekend,2.5
8438,Coffee,3/19/2017 13:40,afternoon,weekend,2.0
8438,Soup,3/19/2017 13:40,afternoon,weekend,3.0
8438,Salad,3/19/2017 13:40,afternoon,weekend,3.0
8439,Sandwich,3/19/2017 13:43,afternoon,weekend,3.5
8439,Tea,3/19/2017 13:43,afternoon,weekend,2.0
8439,Coffee,3/19/2017 13:43,afternoon,weekend,2.0
8440,Sandwich,3/19/2017 13:49,afternoon,weekend,3.5
8440,Sandwich,3/19/2017 13:49,afternoon,weekend,3.5
8441,Spanish Brunch,3/19/2017 13:56,afternoon,weekend,4.0
8441,Toast,3/19/2017 13:56,afternoon,weekend,1.0
8441,Salad,3/19/2017 13:56,afternoon,weekend,3.0
8441,Baguette,3/19/2017 13:56,afternoon,weekend,2.0
8442,Sandwich,3/19/2017 14:22,afternoon,weekend,3.5
8442,Sandwich,3/19/2017 14:22,afternoon,weekend,3.5
8443,Cake,3/19/2017 14:41,afternoon,weekend,3.0
8443,Bread,3/19/2017 14:41,afternoon,weekend,2.0
8443,Muffin,3/19/2017 14:41,afternoon,weekend,2.0
8444,Coffee,3/19/2017 14:43,afternoon,weekend,2.0
8444,Coffee,3/19/2017 14:43,afternoon,weekend,2.0
8444,Pastry,3/19/2017 14:43,afternoon,weekend,2.5
8445,Coffee,3/19/2017 14:51,afternoon,weekend,2.0
8445,Coffee,3/19/2017 14:51,afternoon,weekend,2.0
8445,Sandwich,3/19/2017 14:51,afternoon,weekend,3.5
8445,Chicken Stew,3/19/2017 14:51,afternoon,weekend,3.0
8446,Cake,3/19/2017 14:52,afternoon,weekend,3.0
8446,Coffee,3/19/2017 14:52,afternoon,weekend,2.0
8446,Coffee,3/19/2017 14:52,afternoon,weekend,2.0
8447,Bread,3/19/2017 15:06,afternoon,weekend,2.0
8448,Spanish Brunch,3/19/2017 15:08,afternoon,weekend,4.0
8448,Coffee,3/19/2017 15:08,afternoon,weekend,2.0
8448,Coke,3/19/2017 15:08,afternoon,weekend,1.0
8448,Bread,3/19/2017 15:08,afternoon,weekend,2.0
8448,Mineral water,3/19/2017 15:08,afternoon,weekend,1.5
8448,Soup,3/19/2017 15:08,afternoon,weekend,3.0
8449,Tea,3/19/2017 15:16,afternoon,weekend,2.0
8449,Cake,3/19/2017 15:16,afternoon,weekend,3.0
8450,Coffee,3/19/2017 15:17,afternoon,weekend,2.0
8450,Sandwich,3/19/2017 15:17,afternoon,weekend,3.5
8450,Sandwich,3/19/2017 15:17,afternoon,weekend,3.5
8450,Muffin,3/19/2017 15:17,afternoon,weekend,2.0
8451,Coffee,3/19/2017 15:29,afternoon,weekend,2.0
8452,Coffee,3/19/2017 15:34,afternoon,weekend,2.0
8452,Tea,3/19/2017 15:34,afternoon,weekend,2.0
8452,Cake,3/19/2017 15:34,afternoon,weekend,3.0
8452,Scone,3/19/2017 15:34,afternoon,weekend,2.0
8453,Pastry,3/19/2017 15:44,afternoon,weekend,2.5
8453,Scone,3/19/2017 15:44,afternoon,weekend,2.0
8454,Coffee,3/19/2017 16:37,afternoon,weekend,2.0
8456,Coffee,3/20/2017 8:25,morning,weekday,2.0
8457,Coffee,3/20/2017 8:57,morning,weekday,2.0
8458,Coffee,3/20/2017 9:00,morning,weekday,2.0
8458,Bread,3/20/2017 9:00,morning,weekday,2.0
8459,Coffee,3/20/2017 9:15,morning,weekday,2.0
8459,Bread,3/20/2017 9:15,morning,weekday,2.0
8460,Coffee,3/20/2017 9:35,morning,weekday,2.0
8461,Coffee,3/20/2017 9:38,morning,weekday,2.0
8461,Bread,3/20/2017 9:38,morning,weekday,2.0
8462,Coffee,3/20/2017 10:03,morning,weekday,2.0
8462,Coffee,3/20/2017 10:03,morning,weekday,2.0
8462,Pastry,3/20/2017 10:03,morning,weekday,2.5
8462,Bread,3/20/2017 10:03,morning,weekday,2.0
8462,Bread,3/20/2017 10:03,morning,weekday,2.0
8462,Toast,3/20/2017 10:03,morning,weekday,1.0
8463,Pastry,3/20/2017 10:17,morning,weekday,2.5
8463,Cake,3/20/2017 10:17,morning,weekday,3.0
8463,Bread,3/20/2017 10:17,morning,weekday,2.0
8464,Coffee,3/20/2017 10:18,morning,weekday,2.0
8464,Muffin,3/20/2017 10:18,morning,weekday,2.0
8465,Baguette,3/20/2017 10:28,morning,weekday,2.0
8466,Coffee,3/20/2017 10:31,morning,weekday,2.0
8466,Bread,3/20/2017 10:31,morning,weekday,2.0
8467,Coffee,3/20/2017 10:37,morning,weekday,2.0
8467,Mineral water,3/20/2017 10:37,morning,weekday,1.5
8467,Cookies,3/20/2017 10:37,morning,weekday,1.5
8467,Toast,3/20/2017 10:37,morning,weekday,1.0
8468,Tea,3/20/2017 10:46,morning,weekday,2.0
8468,Spanish Brunch,3/20/2017 10:46,morning,weekday,4.0
8469,Coffee,3/20/2017 10:51,morning,weekday,2.0
8470,Coffee,3/20/2017 11:03,morning,weekday,2.0
8471,Bread,3/20/2017 11:04,morning,weekday,2.0
8472,Coffee granules,3/20/2017 11:15,morning,weekday,1.5
8473,Cake,3/20/2017 11:25,morning,weekday,3.0
8473,Muffin,3/20/2017 11:25,morning,weekday,2.0
8473,Juice,3/20/2017 11:25,morning,weekday,2.0
8474,Coffee,3/20/2017 11:30,morning,weekday,2.0
8475,Cake,3/20/2017 11:32,morning,weekday,3.0
8476,Juice,3/20/2017 11:44,morning,weekday,2.0
8476,Sandwich,3/20/2017 11:44,morning,weekday,3.5
8477,Coffee,3/20/2017 11:54,morning,weekday,2.0
8477,Pastry,3/20/2017 11:54,morning,weekday,2.5
8478,Coffee,3/20/2017 11:55,morning,weekday,2.0
8478,Muffin,3/20/2017 11:55,morning,weekday,2.0
8479,Truffles,3/20/2017 11:58,morning,weekday,2.0
8479,Sandwich,3/20/2017 11:58,morning,weekday,3.5
8480,Coffee,3/20/2017 11:59,morning,weekday,2.0
8480,Baguette,3/20/2017 11:59,morning,weekday,2.0
8482,Pastry,3/20/2017 12:13,afternoon,weekday,2.5
8483,Jam,3/20/2017 12:17,afternoon,weekday,1.25
8484,Sandwich,3/20/2017 12:19,afternoon,weekday,3.5
8485,Coffee,3/20/2017 12:23,afternoon,weekday,2.0
8485,Coffee,3/20/2017 12:23,afternoon,weekday,2.0
8486,Hot chocolate,3/20/2017 12:30,afternoon,weekday,2.5
8486,Coffee,3/20/2017 12:30,afternoon,weekday,2.0
8486,Brownie,3/20/2017 12:30,afternoon,weekday,2.0
8486,Muffin,3/20/2017 12:30,afternoon,weekday,2.0
8486,Bread,3/20/2017 12:30,afternoon,weekday,2.0
8487,Coffee,3/20/2017 12:34,afternoon,weekday,2.0
8487,Bread,3/20/2017 12:34,afternoon,weekday,2.0
8488,Sandwich,3/20/2017 12:38,afternoon,weekday,3.5
8488,Coffee,3/20/2017 12:38,afternoon,weekday,2.0
8489,Spanish Brunch,3/20/2017 12:40,afternoon,weekday,4.0
8489,Coffee,3/20/2017 12:40,afternoon,weekday,2.0
8490,Coffee,3/20/2017 12:54,afternoon,weekday,2.0
8490,Toast,3/20/2017 12:54,afternoon,weekday,1.0
8491,Coffee,3/20/2017 13:39,afternoon,weekday,2.0
8492,Muffin,3/20/2017 13:40,afternoon,weekday,2.0
8493,Coffee,3/20/2017 13:46,afternoon,weekday,2.0
8494,Tea,3/20/2017 13:53,afternoon,weekday,2.0
8494,Brownie,3/20/2017 13:53,afternoon,weekday,2.0
8495,Hot chocolate,3/20/2017 14:04,afternoon,weekday,2.5
8495,Tea,3/20/2017 14:04,afternoon,weekday,2.0
8495,Bread,3/20/2017 14:04,afternoon,weekday,2.0
8496,Bread,3/20/2017 14:05,afternoon,weekday,2.0
8496,Salad,3/20/2017 14:05,afternoon,weekday,3.0
8497,Salad,3/20/2017 14:06,afternoon,weekday,3.0
8497,Tea,3/20/2017 14:06,afternoon,weekday,2.0
8498,Coffee,3/20/2017 14:59,afternoon,weekday,2.0
8498,Muffin,3/20/2017 14:59,afternoon,weekday,2.0
8499,Tea,3/20/2017 15:08,afternoon,weekday,2.0
8501,Tea,3/20/2017 15:55,afternoon,weekday,2.0
8501,Coffee,3/20/2017 15:55,afternoon,weekday,2.0
8501,Bread,3/20/2017 15:55,afternoon,weekday,2.0
8501,Pastry,3/20/2017 15:55,afternoon,weekday,2.5
8502,Coffee,3/20/2017 16:05,afternoon,weekday,2.0
8502,Cookies,3/20/2017 16:05,afternoon,weekday,1.5
8503,Tea,3/20/2017 16:32,afternoon,weekday,2.0
8503,Medialuna,3/20/2017 16:32,afternoon,weekday,1.5
8504,Coffee,3/20/2017 16:33,afternoon,weekday,2.0
8505,Cookies,3/20/2017 16:58,afternoon,weekday,1.5
8505,Coffee,3/20/2017 16:58,afternoon,weekday,2.0
8506,Pastry,3/21/2017 8:20,morning,weekday,2.5
8507,Pastry,3/21/2017 8:30,morning,weekday,2.5
8507,Coffee,3/21/2017 8:30,morning,weekday,2.0
8508,Pastry,3/21/2017 8:56,morning,weekday,2.5
8508,Cake,3/21/2017 8:56,morning,weekday,3.0
8509,Bread,3/21/2017 9:09,morning,weekday,2.0
8509,Scandinavian,3/21/2017 9:09,morning,weekday,2.5
8509,Bread,3/21/2017 9:09,morning,weekday,2.0
8510,Bread,3/21/2017 9:12,morning,weekday,2.0
8510,Coffee,3/21/2017 9:12,morning,weekday,2.0
8511,Coffee,3/21/2017 9:52,morning,weekday,2.0
8511,Toast,3/21/2017 9:52,morning,weekday,1.0
8512,Coffee,3/21/2017 9:53,morning,weekday,2.0
8513,Coffee,3/21/2017 9:54,morning,weekday,2.0
8513,Pastry,3/21/2017 9:54,morning,weekday,2.5
8514,Coffee,3/21/2017 9:54,morning,weekday,2.0
8515,Cookies,3/21/2017 9:59,morning,weekday,1.5
8515,Cake,3/21/2017 9:59,morning,weekday,3.0
8515,Mineral water,3/21/2017 9:59,morning,weekday,1.5
8516,Coffee,3/21/2017 10:40,morning,weekday,2.0
8516,Toast,3/21/2017 10:40,morning,weekday,1.0
8517,Baguette,3/21/2017 10:54,morning,weekday,2.0
8519,Cake,3/21/2017 11:04,morning,weekday,3.0
8519,Tea,3/21/2017 11:04,morning,weekday,2.0
8519,Coffee,3/21/2017 11:04,morning,weekday,2.0
8520,Coffee,3/21/2017 11:12,morning,weekday,2.0
8521,Coffee,3/21/2017 11:18,morning,weekday,2.0
8521,Coffee,3/21/2017 11:18,morning,weekday,2.0
8522,Bread,3/21/2017 11:20,morning,weekday,2.0
8523,Coffee,3/21/2017 12:05,afternoon,weekday,2.0
8523,Muffin,3/21/2017 12:05,afternoon,weekday,2.0
8525,Coffee,3/21/2017 12:41,afternoon,weekday,2.0
8525,Sandwich,3/21/2017 12:41,afternoon,weekday,3.5
8525,Soup,3/21/2017 12:41,afternoon,weekday,3.0
8526,Sandwich,3/21/2017 12:42,afternoon,weekday,3.5
8526,Mineral water,3/21/2017 12:42,afternoon,weekday,1.5
8527,Bread,3/21/2017 12:55,afternoon,weekday,2.0
8528,Coffee,3/21/2017 12:59,afternoon,weekday,2.0
8528,Bread,3/21/2017 12:59,afternoon,weekday,2.0
8528,Spanish Brunch,3/21/2017 12:59,afternoon,weekday,4.0
8528,Sandwich,3/21/2017 12:59,afternoon,weekday,3.5
8528,Bread,3/21/2017 12:59,afternoon,weekday,2.0
8529,Coffee,3/21/2017 13:21,afternoon,weekday,2.0
8529,Cake,3/21/2017 13:21,afternoon,weekday,3.0
8530,Coffee,3/21/2017 13:26,afternoon,weekday,2.0
8531,Tea,3/21/2017 13:28,afternoon,weekday,2.0
8531,Soup,3/21/2017 13:28,afternoon,weekday,3.0
8532,Coffee,3/21/2017 13:32,afternoon,weekday,2.0
8532,Cookies,3/21/2017 13:32,afternoon,weekday,1.5
8533,Coffee,3/21/2017 13:54,afternoon,weekday,2.0
8533,Sandwich,3/21/2017 13:54,afternoon,weekday,3.5
8534,Coffee,3/21/2017 13:55,afternoon,weekday,2.0
8534,Coffee,3/21/2017 13:55,afternoon,weekday,2.0
8534,Bread,3/21/2017 13:55,afternoon,weekday,2.0
8535,Jam,3/21/2017 14:08,afternoon,weekday,1.25
8536,Cake,3/21/2017 14:14,afternoon,weekday,3.0
8536,Bread,3/21/2017 14:14,afternoon,weekday,2.0
8537,Sandwich,3/21/2017 14:21,afternoon,weekday,3.5
8537,Coffee,3/21/2017 14:21,afternoon,weekday,2.0
8538,Truffles,3/21/2017 14:23,afternoon,weekday,2.0
8539,Coffee,3/21/2017 14:24,afternoon,weekday,2.0
8539,Truffles,3/21/2017 14:24,afternoon,weekday,2.0
8540,Coffee,3/21/2017 14:35,afternoon,weekday,2.0
8540,Soup,3/21/2017 14:35,afternoon,weekday,3.0
8540,Sandwich,3/21/2017 14:35,afternoon,weekday,3.5
8541,Sandwich,3/21/2017 14:37,afternoon,weekday,3.5
8541,Coffee,3/21/2017 14:37,afternoon,weekday,2.0
8541,Tea,3/21/2017 14:37,afternoon,weekday,2.0
8542,Sandwich,3/21/2017 14:55,afternoon,weekday,3.5
8542,Coffee,3/21/2017 14:55,afternoon,weekday,2.0
8542,Tea,3/21/2017 14:55,afternoon,weekday,2.0
8544,Coffee,3/21/2017 15:01,afternoon,weekday,2.0
8544,Cookies,3/21/2017 15:01,afternoon,weekday,1.5
8545,Coffee,3/21/2017 15:22,afternoon,weekday,2.0
8545,Bread,3/21/2017 15:22,afternoon,weekday,2.0
8545,Muffin,3/21/2017 15:22,afternoon,weekday,2.0
8545,Baguette,3/21/2017 15:22,afternoon,weekday,2.0
8546,Bread,3/21/2017 15:28,afternoon,weekday,2.0
8547,Coffee,3/21/2017 15:34,afternoon,weekday,2.0
8547,Bread,3/21/2017 15:34,afternoon,weekday,2.0
8547,Cookies,3/21/2017 15:34,afternoon,weekday,1.5
8547,Cake,3/21/2017 15:34,afternoon,weekday,3.0
8548,Coffee,3/21/2017 15:35,afternoon,weekday,2.0
8549,Bread,3/21/2017 15:45,afternoon,weekday,2.0
8550,Coffee,3/21/2017 15:46,afternoon,weekday,2.0
8550,Cake,3/21/2017 15:46,afternoon,weekday,3.0
8550,Bread,3/21/2017 15:46,afternoon,weekday,2.0
8551,Juice,3/21/2017 15:49,afternoon,weekday,2.0
8551,Cookies,3/21/2017 15:49,afternoon,weekday,1.5
8551,Coffee,3/21/2017 15:49,afternoon,weekday,2.0
8552,Coffee,3/21/2017 16:05,afternoon,weekday,2.0
8552,Bread,3/21/2017 16:05,afternoon,weekday,2.0
8553,Bread,3/21/2017 16:51,afternoon,weekday,2.0
8554,Tea,3/21/2017 17:24,evening,weekday,2.0
8554,Muffin,3/21/2017 17:24,evening,weekday,2.0
8554,Bread,3/21/2017 17:24,evening,weekday,2.0
8555,Baguette,3/22/2017 8:16,morning,weekday,2.0
8556,Coffee,3/22/2017 8:55,morning,weekday,2.0
8557,Cookies,3/22/2017 9:00,morning,weekday,1.5
8558,Coffee,3/22/2017 9:13,morning,weekday,2.0
8558,Bread,3/22/2017 9:13,morning,weekday,2.0
8558,Brownie,3/22/2017 9:13,morning,weekday,2.0
8559,Coffee,3/22/2017 9:18,morning,weekday,2.0
8559,Sandwich,3/22/2017 9:18,morning,weekday,3.5
8560,Cherry me Dried fruit,3/22/2017 9:27,morning,weekday,1.25
8560,Coffee,3/22/2017 9:27,morning,weekday,2.0
8561,Coffee,3/22/2017 9:33,morning,weekday,2.0
8562,Coffee,3/22/2017 9:36,morning,weekday,2.0
8562,Pastry,3/22/2017 9:36,morning,weekday,2.5
8562,Muffin,3/22/2017 9:36,morning,weekday,2.0
8562,Coke,3/22/2017 9:36,morning,weekday,1.0
8563,Bread,3/22/2017 9:51,morning,weekday,2.0
8564,Coffee,3/22/2017 9:56,morning,weekday,2.0
8564,Scandinavian,3/22/2017 9:56,morning,weekday,2.5
8564,Brownie,3/22/2017 9:56,morning,weekday,2.0
8565,Pastry,3/22/2017 9:56,morning,weekday,2.5
8565,Coffee,3/22/2017 9:56,morning,weekday,2.0
8566,Coffee,3/22/2017 10:12,morning,weekday,2.0
8567,Baguette,3/22/2017 10:17,morning,weekday,2.0
8569,Bread,3/22/2017 10:43,morning,weekday,2.0
8569,Bread,3/22/2017 10:43,morning,weekday,2.0
8570,Bread,3/22/2017 10:52,morning,weekday,2.0
8571,Toast,3/22/2017 10:54,morning,weekday,1.0
8571,Coffee,3/22/2017 10:54,morning,weekday,2.0
8572,Coffee,3/22/2017 11:24,morning,weekday,2.0
8572,Tea,3/22/2017 11:24,morning,weekday,2.0
8572,Cookies,3/22/2017 11:24,morning,weekday,1.5
8573,Tea,3/22/2017 11:26,morning,weekday,2.0
8573,Smoothies,3/22/2017 11:26,morning,weekday,2.5
8575,Coffee,3/22/2017 11:41,morning,weekday,2.0
8576,Bread,3/22/2017 11:48,morning,weekday,2.0
8578,Chicken Stew,3/22/2017 12:10,afternoon,weekday,3.0
8578,Juice,3/22/2017 12:10,afternoon,weekday,2.0
8579,Coffee,3/22/2017 12:17,afternoon,weekday,2.0
8579,Bread,3/22/2017 12:17,afternoon,weekday,2.0
8579,Sandwich,3/22/2017 12:17,afternoon,weekday,3.5
8580,Bread,3/22/2017 12:21,afternoon,weekday,2.0
8581,Coffee,3/22/2017 12:25,afternoon,weekday,2.0
8581,Toast,3/22/2017 12:25,afternoon,weekday,1.0
8582,Soup,3/22/2017 12:27,afternoon,weekday,3.0
8582,Cake,3/22/2017 12:27,afternoon,weekday,3.0
8582,Coffee,3/22/2017 12:27,afternoon,weekday,2.0
8582,Coffee,3/22/2017 12:27,afternoon,weekday,2.0
8583,Coffee,3/22/2017 12:31,afternoon,weekday,2.0
8583,Toast,3/22/2017 12:31,afternoon,weekday,1.0
8584,Granola,3/22/2017 12:32,afternoon,weekday,2.0
8584,Spanish Brunch,3/22/2017 12:32,afternoon,weekday,4.0
8584,Bread,3/22/2017 12:32,afternoon,weekday,2.0
8584,Mineral water,3/22/2017 12:32,afternoon,weekday,1.5
8584,Tea,3/22/2017 12:32,afternoon,weekday,2.0
8585,Bread,3/22/2017 12:38,afternoon,weekday,2.0
8586,Sandwich,3/22/2017 12:48,afternoon,weekday,3.5
8586,Coke,3/22/2017 12:48,afternoon,weekday,1.0
8587,Soup,3/22/2017 12:48,afternoon,weekday,3.0
8587,Coffee,3/22/2017 12:48,afternoon,weekday,2.0
8588,Bread,3/22/2017 12:57,afternoon,weekday,2.0
8589,Coffee,3/22/2017 13:20,afternoon,weekday,2.0
8589,Coffee,3/22/2017 13:20,afternoon,weekday,2.0
8590,Coffee,3/22/2017 13:52,afternoon,weekday,2.0
8590,Coffee,3/22/2017 13:52,afternoon,weekday,2.0
8590,Sandwich,3/22/2017 13:52,afternoon,weekday,3.5
8591,Coffee,3/22/2017 14:12,afternoon,weekday,2.0
8591,Tea,3/22/2017 14:12,afternoon,weekday,2.0
8591,Cake,3/22/2017 14:12,afternoon,weekday,3.0
8591,Bread,3/22/2017 14:12,afternoon,weekday,2.0
8592,Pastry,3/22/2017 14:13,afternoon,weekday,2.5
8592,Juice,3/22/2017 14:13,afternoon,weekday,2.0
8593,Soup,3/22/2017 14:14,afternoon,weekday,3.0
8593,Jam,3/22/2017 14:14,afternoon,weekday,1.25
8594,Coffee,3/22/2017 14:16,afternoon,weekday,2.0
8594,Coffee,3/22/2017 14:16,afternoon,weekday,2.0
8594,Tea,3/22/2017 14:16,afternoon,weekday,2.0
8594,Salad,3/22/2017 14:16,afternoon,weekday,3.0
8594,Spanish Brunch,3/22/2017 14:16,afternoon,weekday,4.0
8595,Bread,3/22/2017 14:17,afternoon,weekday,2.0
8596,Pastry,3/22/2017 14:19,afternoon,weekday,2.5
8597,Bread,3/22/2017 14:37,afternoon,weekday,2.0
8597,Cake,3/22/2017 14:37,afternoon,weekday,3.0
8597,Bread,3/22/2017 14:37,afternoon,weekday,2.0
8597,Juice,3/22/2017 14:37,afternoon,weekday,2.0
8597,Coffee,3/22/2017 14:37,afternoon,weekday,2.0
8599,Coffee,3/22/2017 15:15,afternoon,weekday,2.0
8600,Coffee,3/22/2017 15:53,afternoon,weekday,2.0
8600,Coffee,3/22/2017 15:53,afternoon,weekday,2.0
8601,Coke,3/22/2017 15:56,afternoon,weekday,1.0
8602,Truffles,3/22/2017 16:04,afternoon,weekday,2.0
8602,Juice,3/22/2017 16:04,afternoon,weekday,2.0
8603,Coffee,3/22/2017 16:06,afternoon,weekday,2.0
8603,Tea,3/22/2017 16:06,afternoon,weekday,2.0
8603,Soup,3/22/2017 16:06,afternoon,weekday,3.0
8603,Bread,3/22/2017 16:06,afternoon,weekday,2.0
8604,Coffee,3/22/2017 16:25,afternoon,weekday,2.0
8605,Juice,3/22/2017 17:04,evening,weekday,2.0
8605,Tea,3/22/2017 17:04,evening,weekday,2.0
8605,Cookies,3/22/2017 17:04,evening,weekday,1.5
8605,Bread,3/22/2017 17:04,evening,weekday,2.0
8605,Jam,3/22/2017 17:04,evening,weekday,1.25
8606,Coffee,3/23/2017 8:26,morning,weekday,2.0
8607,Coffee,3/23/2017 8:30,morning,weekday,2.0
8607,Pastry,3/23/2017 8:30,morning,weekday,2.5
8608,Bread,3/23/2017 8:51,morning,weekday,2.0
8608,Pastry,3/23/2017 8:51,morning,weekday,2.5
8609,Coffee,3/23/2017 9:11,morning,weekday,2.0
8610,Coffee,3/23/2017 9:22,morning,weekday,2.0
8611,Bread,3/23/2017 9:35,morning,weekday,2.0
8612,Coffee,3/23/2017 9:52,morning,weekday,2.0
8613,Bread,3/23/2017 10:14,morning,weekday,2.0
8614,Coffee,3/23/2017 10:16,morning,weekday,2.0
8614,Coffee,3/23/2017 10:16,morning,weekday,2.0
8614,Bread,3/23/2017 10:16,morning,weekday,2.0
8614,Pastry,3/23/2017 10:16,morning,weekday,2.5
8615,Cake,3/23/2017 10:18,morning,weekday,3.0
8616,Bread,3/23/2017 10:37,morning,weekday,2.0
8617,Juice,3/23/2017 10:46,morning,weekday,2.0
8618,Coffee,3/23/2017 10:49,morning,weekday,2.0
8618,Brownie,3/23/2017 10:49,morning,weekday,2.0
8618,Cookies,3/23/2017 10:49,morning,weekday,1.5
8619,Cookies,3/23/2017 10:52,morning,weekday,1.5
8619,Pastry,3/23/2017 10:52,morning,weekday,2.5
8619,Tea,3/23/2017 10:52,morning,weekday,2.0
8620,Juice,3/23/2017 10:56,morning,weekday,2.0
8620,Bread,3/23/2017 10:56,morning,weekday,2.0
8621,Coffee,3/23/2017 11:01,morning,weekday,2.0
8621,Toast,3/23/2017 11:01,morning,weekday,1.0
8621,Bread,3/23/2017 11:01,morning,weekday,2.0
8622,Bread,3/23/2017 11:15,morning,weekday,2.0
8623,Juice,3/23/2017 11:25,morning,weekday,2.0
8623,Hot chocolate,3/23/2017 11:25,morning,weekday,2.5
8623,Coffee,3/23/2017 11:25,morning,weekday,2.0
8623,Cake,3/23/2017 11:25,morning,weekday,3.0
8624,Bread,3/23/2017 11:29,morning,weekday,2.0
8624,Brownie,3/23/2017 11:29,morning,weekday,2.0
8625,Pastry,3/23/2017 11:30,morning,weekday,2.5
8625,Coffee,3/23/2017 11:30,morning,weekday,2.0
8626,Bread,3/23/2017 11:33,morning,weekday,2.0
8626,Brownie,3/23/2017 11:33,morning,weekday,2.0
8626,Bread,3/23/2017 11:33,morning,weekday,2.0
8627,Bread,3/23/2017 11:44,morning,weekday,2.0
8627,Sandwich,3/23/2017 11:44,morning,weekday,3.5
8628,Bread,3/23/2017 12:16,afternoon,weekday,2.0
8629,Brownie,3/23/2017 12:18,afternoon,weekday,2.0
8630,Bread,3/23/2017 12:31,afternoon,weekday,2.0
8631,Soup,3/23/2017 12:42,afternoon,weekday,3.0
8631,Sandwich,3/23/2017 12:42,afternoon,weekday,3.5
8631,Mineral water,3/23/2017 12:42,afternoon,weekday,1.5
8631,Juice,3/23/2017 12:42,afternoon,weekday,2.0
8631,Coffee,3/23/2017 12:42,afternoon,weekday,2.0
8632,Pastry,3/23/2017 12:46,afternoon,weekday,2.5
8632,Coffee,3/23/2017 12:46,afternoon,weekday,2.0
8633,Cake,3/23/2017 12:48,afternoon,weekday,3.0
8633,Chicken Stew,3/23/2017 12:48,afternoon,weekday,3.0
8633,Soup,3/23/2017 12:48,afternoon,weekday,3.0
8633,Bread,3/23/2017 12:48,afternoon,weekday,2.0
8634,Coffee,3/23/2017 13:06,afternoon,weekday,2.0
8634,Chicken Stew,3/23/2017 13:06,afternoon,weekday,3.0
8635,Spanish Brunch,3/23/2017 13:11,afternoon,weekday,4.0
8635,Chicken Stew,3/23/2017 13:11,afternoon,weekday,3.0
8635,Juice,3/23/2017 13:11,afternoon,weekday,2.0
8636,Coffee,3/23/2017 13:16,afternoon,weekday,2.0
8636,Cookies,3/23/2017 13:16,afternoon,weekday,1.5
8637,Bread,3/23/2017 13:16,afternoon,weekday,2.0
8637,Sandwich,3/23/2017 13:16,afternoon,weekday,3.5
8638,Soup,3/23/2017 13:17,afternoon,weekday,3.0
8639,Bread,3/23/2017 13:44,afternoon,weekday,2.0
8639,Sandwich,3/23/2017 13:44,afternoon,weekday,3.5
8640,Bread,3/23/2017 13:46,afternoon,weekday,2.0
8640,Coffee,3/23/2017 13:46,afternoon,weekday,2.0
8641,Salad,3/23/2017 13:53,afternoon,weekday,3.0
8641,Truffles,3/23/2017 13:53,afternoon,weekday,2.0
8641,Coke,3/23/2017 13:53,afternoon,weekday,1.0
8641,Baguette,3/23/2017 13:53,afternoon,weekday,2.0
8642,Pastry,3/23/2017 14:00,afternoon,weekday,2.5
8642,Medialuna,3/23/2017 14:00,afternoon,weekday,1.5
